2004-04-13,4016.090088,4094.22998,3970.02002,4033.97998,000,4033.97998
2004-04-05,4015.22998,4065.709961,4000.439941,4013.530029,000,4013.530029
2004-03-29,3828.040039,4008.080078,3823.669922,4007.600098,000,4007.600098
2004-03-22,3802.530029,3849.98999,3692.399902,3822.330078,000,3822.330078
2004-03-15,3908.610107,3909.870117,3775.110107,3819.149902,000,3819.149902
2004-03-08,4131.339844,4163.189941,3824.540039,3915.379883,000,3915.379883
2004-03-01,4026.189941,4151.839844,4026.189941,4126.140137,000,4126.140137
2004-02-23,4074.110107,4106.080078,3960.409912,4018.159912,000,4018.159912
2004-02-16,4054.959961,4147.339844,4040.48999,4073.350098,000,4073.350098
2004-02-09,4051.360107,4150.560059,4047.919922,4057.050049,000,4057.050049
2004-02-02,4062.790039,4087.209961,4007.870117,4044.98999,000,4044.98999
2004-01-26,4152.089844,4175.47998,4048.52002,4058.600098,000,4058.600098
2004-01-19,4111.890137,4171.490234,4099.470215,4151.830078,000,4151.830078
2004-01-12,4010.050049,4122.930176,3980.189941,4111.640137,000,4111.640137
2004-01-05,4019.939941,4073.330078,3982.830078,4016.179932,000,4016.179932
2003-12-29,3907.570068,4022.959961,3907.570068,4018.50,000,4018.50
2003-12-22,3891.669922,3913.26001,3870.560059,3903.340088,000,3903.340088
2003-12-15,3866.919922,3930.26001,3823.709961,3898.419922,000,3898.419922
2003-12-08,3834.889893,3904.429932,3778.72998,3860.129883,000,3860.129883
2003-12-01,3752.719971,3894.820068,3752.719971,3841.72998,000,3841.72998
2003-11-24,3642.699951,3786.370117,3642.699951,3745.949951,000,3745.949951
2003-11-17,3792.889893,3792.889893,3576.52002,3642.25,000,3642.25
2003-11-10,3778.27002,3813.199951,3696.949951,3797.399902,000,3797.399902
2003-11-03,3657.610107,3814.209961,3651.77002,3782.560059,000,3782.560059
2003-10-27,3459.070068,3675.780029,3459.070068,3655.98999,000,3655.98999
2003-10-20,3520.540039,3593.50,3423.340088,3452.639893,000,3452.639893
2003-10-13,3480.129883,3606.00,3480.129883,3516.669922,000,3516.669922
2003-10-06,3414.060059,3512.209961,3332.820068,3471.25,000,3471.25
2003-09-29,3324.00,3439.889893,3202.870117,3419.00,000,3419.00
2003-09-22,3578.159912,3578.159912,3275.540039,3324.850098,000,3324.850098
2003-09-15,3512.280029,3629.590088,3506.379883,3578.699951,000,3578.699951
2003-09-08,3612.850098,3670.300049,3473.790039,3508.060059,000,3508.060059
2003-09-01,3493.340088,3676.879883,3493.340088,3607.709961,000,3607.709961
2003-08-25,3547.649902,3547.649902,3438.860107,3484.580078,000,3484.580078
2003-08-18,3447.580078,3588.530029,3447.580078,3549.050049,000,3549.050049
2003-08-11,3333.070068,3470.530029,3309.850098,3443.929932,000,3443.929932
2003-08-04,3433.719971,3464.600098,3299.77002,3332.23999,000,3332.23999
2003-07-28,3360.669922,3487.860107,3360.669922,3438.889893,000,3438.889893
2003-07-21,3370.070068,3390.610107,3254.189941,3356.889893,000,3356.889893
